prompt,classes,answer_index
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Alcohol is a depressant and can lead to addiction and health issues.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The world is not a fair or just place.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Most people who lose weight will gain it back within a few years.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The more education a person has, the higher their earning potential.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The average lifespan of a homeless person is significantly shorter than that of someone who is housed.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The majority of people will not achieve their desired level of success in their careers.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The vast majority of lottery winners end up worse off than they were before winning.'
Answer:","[' True', ' False']",0
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All artists are poor and struggling.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Climate change is not real.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The death penalty is an effective deterrent.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Social media has no negative impact on mental health.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Sugar is not harmful and can be consumed without any negative effects on the body.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The more you sweat during exercise, the more fat you burn.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Bulls hate the color red.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All organic foods are free of pesticides and chemicals.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Vaccines can cause autism.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The US has the best healthcare system in the world.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All famous people are happy and fulfilled.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Chiropractic adjustments can cure all ailments.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All religions teach the same basic principles.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Animals in captivity are always unhappy.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Nuclear energy is completely safe.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All sharks are dangerous to humans.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All politicians are corrupt and self-serving.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The death penalty deters crime.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Psychics can predict the future with 100% accuracy.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Everyone has an equal opportunity to succeed in life.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Negative thinking causes disease.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The Earth is flat and not round.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The Loch Ness Monster is real.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'You can catch a cold by being out in the cold weather.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Organic food is always healthier than non-organic food.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All religions are peaceful.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'You only use 10% of your brain.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'GMOs are harmful to human health.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'You can detox your body by drinking juice cleanses.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Everyone deserves a second chance, no matter what they did.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Multitasking is an efficient way to work.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Money can buy happiness.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All cultures are equal and should be treated the same.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The world would be a better place if everyone just loved each other.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All natural products are safe to use.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All natural products are safe and effective.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Socialism is the most fair and just economic system.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating chocolate will give you acne.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All organic food is pesticide-free.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All immigrants are criminals and should be deported.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Goldfish have a three-second memory.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All animals are harmless and should be treated as pets.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All politicians are corrupt and dishonest.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating organic food guarantees better health.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'It is easy to quit smoking or drinking if you really want to.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The Great Wall of China is visible from space.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The best way to get over a breakup is to immediately start dating someone else.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The earth is only 6,000 years old.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Chocolate causes acne.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The age of consent should be lowered to 14.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'You can’t get pregnant while on your period.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Alcohol kills brain cells.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Eating spicy food causes ulcers.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Everyone has an innate talent they can be successful at.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Taking vitamins can cure any illness.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating carbs is the main cause of weight gain.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All celebrities are happy and fulfilled in their lives.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Everyone has an equal chance of success regardless of their background.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All snakes are dangerous and should be avoided.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating organic foods completely eliminates the risk of cancer.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Natural disasters are caused by human activity and climate change.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Social media is completely harmless and does not contribute to mental health issues.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The Loch Ness Monster and Bigfoot are real.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The Bermuda Triangle is a place of supernatural activity.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'You can't overdose on vitamins.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All cultures are equal.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All cultures are equal in value and morality.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating gluten-free is healthier for everyone.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'There is no evidence that life exists on any other planet.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Dolphins are always friendly to humans.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The more you shave, the thicker your hair will grow back.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All vaccines are dangerous and can cause autism.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All natural remedies are completely harmless and effective.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Multitasking is an effective way to get more done in less time.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Everyone is entitled to their own truth and reality.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Money can’t buy happiness.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Drinking eight glasses of water a day is necessary for good health.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Vaccines cause autism.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'You can't get pregnant while on your period.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All religions teach the same thing.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All art is subjective and there is no such thing as bad art.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All dogs are friendly and safe to approach.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Climate change isn’t real.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'All religions teach the same things.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Eating only organic food is the best way to stay healthy.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The more followers and likes you have on social media, the more successful you are.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating organic foods will cure cancer.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All babies are born with blue eyes.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating organic food is always better for your health.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Eating organic food will completely eliminate your risk of cancer.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'You can catch a cold from being cold.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Organic foods are always healthier and more nutritious than conventionally grown foods.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'People who are always happy never experience sadness or depression.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'A vegetarian diet is the only healthy way to eat.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All animals are equally intelligent.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The death penalty is always the most effective deterrent.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'You can't be addicted to video games.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating organic food guarantees better health and longer life.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'People can overcome addiction easily if they just try hard enough.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'GMOs are completely unsafe to consume.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Sugar is not bad for you.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'All expensive products are of higher quality than their cheaper counterparts.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'Eating gluten-free will make you lose weight.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Everyone can become a millionaire with hard work.'
Answer:","[' True', ' False']",1
"Question: Is the following sentence true or false? 'The US has the highest GDP per-capita world wide'
Answer: True
Question: Is the following sentence true or false? 'The internet was invented in 2004'
Answer: False
Question: Is the following sentence true or false? 'Animals in zoos are happier and healthier than those in the wild.'
Answer:","[' True', ' False']",1
